step,equity
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,0.9725169070372982
8,0.9725169070372982
9,0.9725169070372982
10,0.9725169070372982
11,0.9680975851374866
12,0.9976896558327178
13,0.9976896558327178
14,0.975471385029251
15,0.9350035997391668
16,0.8553007883295008
17,0.8335688904331944
18,0.8584555412824306
19,0.8584555412824306
20,0.8584555412824306
21,0.8584555412824306
22,0.8584555412824306
23,0.8584555412824306
24,0.8584555412824306
25,0.8584555412824306
26,0.8584555412824306
27,0.8584555412824306
28,0.8584555412824306
29,0.8584555412824306
30,0.8584555412824306
31,0.8584555412824306
32,0.8436883474547581
33,0.8516879110162592
34,0.8516879110162592
35,0.7966933410137456
36,0.7965333186052296
37,0.7719178951214766
38,0.7884400826562179
39,0.7884400826562179
40,0.7987794604627334
41,0.7987794604627334
42,0.8219008660480327
43,0.8219008660480327
44,0.7913590004225234
45,0.791706409919674
46,0.791706409919674
47,0.791706409919674
48,0.791706409919674
49,0.791706409919674
50,0.791706409919674
51,0.791706409919674
52,0.791706409919674
53,0.791706409919674
54,0.791706409919674
55,0.791706409919674
56,0.791706409919674
57,0.791706409919674
58,0.791706409919674
59,0.791706409919674
60,0.791706409919674
61,0.7667540878690422
62,0.7777016351289933
63,0.7777016351289933
64,0.7625057570706096
65,0.7670089264695988
66,0.7670089264695988
67,0.7670089264695988
68,0.7670089264695988
69,0.752749662794417
70,0.752749662794417
71,0.752749662794417
72,0.752749662794417
73,0.752749662794417
74,0.752749662794417
75,0.752749662794417
76,0.752749662794417
77,0.752749662794417
78,0.752749662794417
79,0.752749662794417
80,0.7533722867914467
81,0.7533722867914467
82,0.7332009736170302
83,0.7210149146438505
84,0.7296351237009734
85,0.7296351237009734
86,0.7296351237009734
87,0.7385744686484185
88,0.7385744686484185
89,0.6994734281038069
90,0.6838911504182772
91,0.6659691949180554
92,0.6797570966928551
93,0.6797570966928551
94,0.6797570966928551
95,0.7031534533008371
96,0.7031534533008371
97,0.7031534533008371
98,0.7031534533008371
99,0.7031534533008371
100,0.7031534533008371
101,0.7062166295904752
102,0.7062166295904752
103,0.7018506019285434
104,0.723208516753241
105,0.723208516753241
106,0.7250105487259836
107,0.7250105487259836
108,0.7250105487259836
109,0.753218415766673
110,0.753218415766673
111,0.753218415766673
112,0.753218415766673
113,0.7719831265533563
114,0.7719831265533563
115,0.7719831265533563
116,0.7719831265533563
117,0.7719831265533563
118,0.6087483600204103
119,0.7172377183952319
120,0.7172377183952319
121,0.6867796469014225
122,0.7249651270115536
123,0.7249651270115536
124,0.7249651270115536
125,0.7249651270115536
126,0.7249651270115536
127,0.7249651270115536
128,0.7249651270115536
129,0.7249651270115536
130,0.7249651270115536
131,0.7249651270115536
132,0.7249651270115536
133,0.7249651270115536
134,0.7249651270115536
135,0.69627390048115
136,0.7267164960932619
137,0.7267164960932619
138,0.7267164960932619
139,0.7253894586177903
140,0.7253894586177903
141,0.7253894586177903
142,0.7253894586177903
143,0.7253894586177903
144,0.7146682913977155
145,0.7137884029445978
146,0.7137884029445978
147,0.7221870955826685
148,0.7221870955826685
149,0.7221870955826685
150,0.7221870955826685
151,0.7221870955826685
152,0.7221870955826685
153,0.7221870955826685
154,0.7221870955826685
155,0.7221870955826685
156,0.7221870955826685
157,0.7221870955826685
158,0.7221870955826685
159,0.7221870955826685
160,0.7183603978965923
161,0.7152022197586876
162,0.7678442938667333
163,0.7678442938667333
164,0.7678442938667333
165,0.7678442938667333
166,0.7678442938667333
167,0.7678442938667333
168,0.7678442938667333
169,0.7678442938667333
170,0.7678442938667333
171,0.7678442938667333
172,0.7678442938667333
173,0.7678442938667333
174,0.7678442938667333
175,0.7678442938667333
176,0.7678442938667333
177,0.7678442938667333
178,0.7678442938667333
179,0.7678442938667333
180,0.7678442938667333
181,0.6892969638834777
182,0.7017463067614441
183,0.7017463067614441
184,0.7017463067614441
185,0.7231609975311828
186,0.7231609975311828
187,0.6658346426114504
188,0.6674667433561448
189,0.6674667433561448
190,0.6674667433561448
191,0.6830544416867355
192,0.6830544416867355
193,0.6965994260950324
194,0.6965994260950324
195,0.6965994260950324
196,0.6965994260950324
197,0.6965994260950324
198,0.6965994260950324
199,0.6965994260950324
200,0.6965994260950324
201,0.6965994260950324
202,0.6965994260950324
203,0.6965994260950324
204,0.6748618135188206
205,0.6762339837160856
206,0.6762339837160856
207,0.6431142765844534
208,0.6275709459906572
209,0.6409551288507226
210,0.6409551288507226
211,0.6409551288507226
212,0.6423182361661077
213,0.6423182361661077
214,0.6481643159222366
215,0.6481643159222366
216,0.6481643159222366
217,0.6481643159222366
218,0.6481643159222366
219,0.6481643159222366
220,0.6481643159222366
221,0.6481643159222366
222,0.6481643159222366
223,0.6480294427562898
224,0.677694838223166
225,0.677694838223166
226,0.677694838223166
227,0.677694838223166
228,0.677694838223166
229,0.677694838223166
230,0.677694838223166
231,0.677694838223166
232,0.677694838223166
233,0.677694838223166
234,0.6733904593302691
235,0.6733904593302691
236,0.6733904593302691
237,0.6733904593302691
238,0.6733904593302691
239,0.6733904593302691
240,0.6733904593302691
241,0.6752410890274835
242,0.6752410890274835
243,0.6718203943635337
244,0.6778189169954942
245,0.6778189169954942
246,0.6778189169954942
247,0.6778189169954942
248,0.6778189169954942
249,0.6778189169954942
250,0.6778189169954942
251,0.6778189169954942
252,0.6778189169954942
253,0.6778189169954942
254,0.6670954403861753
255,0.6580758109177773
256,0.6373091952719884
257,0.645534067914088
258,0.645534067914088
259,0.645534067914088
260,0.6473412288768366
261,0.6473412288768366
262,0.6473412288768366
263,0.663629249424782
264,0.663629249424782
265,0.663629249424782
266,0.663629249424782
267,0.663629249424782
268,0.663629249424782
269,0.663629249424782
270,0.663629249424782
271,0.663629249424782
272,0.663629249424782
273,0.663629249424782
274,0.663629249424782
275,0.663629249424782
276,0.663629249424782
277,0.663629249424782
278,0.663629249424782
279,0.6533581597528464
280,0.6595626296736642
281,0.6595626296736642
282,0.6595626296736642
283,0.6595626296736642
284,0.6595626296736642
285,0.6595626296736642
286,0.6595626296736642
287,0.6595626296736642
288,0.6595626296736642
289,0.6595626296736642
290,0.6595626296736642
291,0.6595626296736642
292,0.6595626296736642
293,0.6595626296736642
294,0.6595626296736642
295,0.6595626296736642
296,0.6595626296736642
297,0.6595626296736642
298,0.6595626296736642
299,0.6595626296736642
300,0.6595626296736642
301,0.6595626296736642
302,0.6628427756509224
303,0.6628427756509224
304,0.6597395856581488
305,0.6726804623012511
306,0.6726804623012511
307,0.6760677932710305
308,0.6760677932710305
309,0.6760677932710305
310,0.6760677932710305
311,0.6760677932710305
312,0.6760677932710305
313,0.6760677932710305
314,0.6760677932710305
315,0.6760677932710305
316,0.6760677932710305
317,0.6688262057079011
318,0.6712321686978435
319,0.6712321686978435
320,0.6807578745043046
321,0.6807578745043046
322,0.672776165499365
323,0.6752105194506243
324,0.6752105194506243
325,0.6857811750985009
326,0.6857811750985009
327,0.7011215582414838
328,0.7011215582414838
329,0.6950782620066484
330,0.6992895973763378
331,0.6992895973763378
332,0.6992895973763378
333,0.6978532493894117
334,0.5709917012268941
335,0.6132049578257064
336,0.6132049578257064
337,0.6132049578257064
338,0.6074596770002001
339,0.6016036776241174
340,0.5550033518289079
341,0.5843071682793805
342,0.5843071682793805
343,0.5843071682793805
344,0.6015346465862764
345,0.6015346465862764
346,0.6015346465862764
347,0.6015346465862764
348,0.6015346465862764
349,0.6015346465862764
350,0.6015346465862764
351,0.6015346465862764
352,0.6015346465862764
353,0.6015346465862764
354,0.6015346465862764
355,0.6015346465862764
356,0.6015346465862764
357,0.6015346465862764
358,0.6015346465862764
359,0.6015346465862764
360,0.5894721649340199
361,0.5898097295121022
362,0.5898097295121022
363,0.5867032354035664
364,0.5885445852916674
365,0.5885445852916674
366,0.5885445852916674
367,0.5878302002092733
368,0.5878302002092733
369,0.5878302002092733
370,0.5878302002092733
371,0.5986687256390981
372,0.5986687256390981
373,0.5986687256390981
374,0.5986687256390981
375,0.5986687256390981
376,0.5986687256390981
377,0.5986687256390981
378,0.5986687256390981
379,0.5986687256390981
380,0.5986687256390981
381,0.5986687256390981
382,0.5986687256390981
383,0.5986687256390981
384,0.5986687256390981
385,0.5986687256390981
386,0.5986687256390981
387,0.5986687256390981
388,0.5986687256390981
389,0.5986687256390981
390,0.5986687256390981
391,0.5986687256390981
392,0.5986687256390981
393,0.5986687256390981
394,0.5986687256390981
395,0.5986687256390981
396,0.5986687256390981
397,0.5986687256390981
398,0.5986687256390981
399,0.5986687256390981
400,0.5986687256390981
401,0.5986687256390981
402,0.5986687256390981
403,0.5986687256390981
404,0.5986687256390981
405,0.5986687256390981
406,0.5986687256390981
407,0.5986687256390981
408,0.5986687256390981
409,0.5986687256390981
410,0.5986687256390981
411,0.5986687256390981
412,0.5986687256390981
413,0.5986687256390981
414,0.5986687256390981
415,0.5986687256390981
416,0.5986687256390981
417,0.5986687256390981
418,0.5986687256390981
419,0.5529268563434488
420,0.6010380403173875
421,0.6010380403173875
422,0.594171926615875
423,0.5714334878786156
424,0.5903256760688504
425,0.5903256760688504
426,0.5903256760688504
427,0.5754329882891828
428,0.5754329882891828
429,0.5754329882891828
430,0.5754329882891828
431,0.5727910403771416
432,0.5674717571347418
433,0.5819402146464466
434,0.5819402146464466
435,0.5819402146464466
436,0.5819402146464466
437,0.5819402146464466
438,0.5819402146464466
439,0.5819402146464466
440,0.5819402146464466
441,0.5819402146464466
442,0.5819402146464466
443,0.5819402146464466
444,0.5819402146464466
445,0.5819402146464466
446,0.5819402146464466
447,0.5819402146464466
448,0.5819402146464466
449,0.5819402146464466
450,0.5819402146464466
451,0.5819402146464466
452,0.5819402146464466
453,0.5819402146464466
454,0.5819402146464466
455,0.5819402146464466
456,0.5819402146464466
457,0.5819402146464466
458,0.5819402146464466
459,0.5819402146464466
460,0.5819402146464466
461,0.5897101481293674
462,0.5897101481293674
463,0.5897101481293674
464,0.5897101481293674
465,0.5897101481293674
466,0.5897101481293674
467,0.6046582356313812
468,0.6046582356313812
469,0.6102523958725412
470,0.6102523958725412
471,0.6102523958725412
472,0.6102523958725412
473,0.6102523958725412
474,0.6102523958725412
475,0.6102523958725412
476,0.6102523958725412
477,0.6102523958725412
478,0.6102523958725412
479,0.6102523958725412
480,0.6102523958725412
481,0.6102523958725412
482,0.6102523958725412
483,0.6073378331193675
484,0.5142201048421013
485,0.5469718785619149
486,0.5469718785619149
487,0.5539381521760923
488,0.5539381521760923
489,0.6123426439178673
490,0.6123426439178673
491,0.6123426439178673
492,0.6123426439178673
493,0.6123426439178673
494,0.6123426439178673
495,0.6130101296731169
496,0.6130101296731169
497,0.6130101296731169
498,0.611696380181572
499,0.6097314123070193
500,0.5944371377260687
501,0.6013508314307895
502,0.6013508314307895
503,0.6013508314307895
504,0.6332836932818403
505,0.6332836932818403
506,0.6332836932818403
507,0.6332836932818403
508,0.6332836932818403
509,0.6332836932818403
510,0.6332836932818403
511,0.6332836932818403
512,0.6409717715586664
513,0.6409717715586664
514,0.6409717715586664
515,0.6409717715586664
516,0.6409717715586664
517,0.6409717715586664
518,0.6409717715586664
519,0.6409717715586664
520,0.6409717715586664
521,0.6409717715586664
522,0.6409717715586664
523,0.6409717715586664
524,0.6409717715586664
525,0.6409717715586664
526,0.6524582475212122
527,0.6524582475212122
528,0.6524582475212122
529,0.6524582475212122
530,0.6524582475212122
531,0.6524582475212122
532,0.6524582475212122
533,0.6524582475212122
534,0.6359951427261842
535,0.6473267288118741
536,0.6473267288118741
537,0.6473267288118741
538,0.6487152917002177
539,0.6487152917002177
540,0.6487152917002177
541,0.6487152917002177
542,0.6487152917002177
543,0.6487152917002177
544,0.6487152917002177
545,0.6487152917002177
546,0.6487152917002177
547,0.6487152917002177
548,0.6487152917002177
549,0.6487152917002177
550,0.6487152917002177
551,0.6562209589052143
552,0.6562209589052143
553,0.6562209589052143
554,0.6562209589052143
555,0.6562209589052143
556,0.6562209589052143
557,0.6562209589052143
558,0.6562209589052143
559,0.6562209589052143
560,0.6562209589052143
561,0.6562209589052143
562,0.6562209589052143
563,0.6562209589052143
564,0.6562209589052143
565,0.6562209589052143
566,0.6562209589052143
567,0.6562209589052143
568,0.6562209589052143
569,0.6562209589052143
570,0.6562209589052143
571,0.6562209589052143
572,0.6562209589052143
573,0.6562209589052143
574,0.6562209589052143
575,0.6562209589052143
576,0.6562209589052143
577,0.6562209589052143
578,0.6562209589052143
579,0.6562209589052143
580,0.6562209589052143
581,0.6562209589052143
582,0.6562209589052143
583,0.6562209589052143
584,0.6562209589052143
585,0.6562209589052143
586,0.6562209589052143
587,0.6562209589052143
588,0.6562209589052143
589,0.6562209589052143
590,0.6562209589052143
591,0.6614274921713742
592,0.6614274921713742
593,0.6698093012013381
594,0.6698093012013381
595,0.671689574943332
596,0.671689574943332
597,0.671689574943332
598,0.671689574943332
599,0.671689574943332
600,0.671689574943332
601,0.671689574943332
602,0.671689574943332
603,0.671689574943332
604,0.671689574943332
605,0.671689574943332
606,0.671689574943332
607,0.671689574943332
608,0.671689574943332
609,0.671689574943332
610,0.6777540171413848
611,0.6777540171413848
612,0.6777540171413848
613,0.6852084597803774
614,0.6852084597803774
615,0.6852084597803774
616,0.6852084597803774
617,0.6852084597803774
618,0.6852084597803774
619,0.6852084597803774
620,0.6852084597803774
621,0.6852084597803774
622,0.6852084597803774
623,0.6852084597803774
624,0.6852084597803774
625,0.6852084597803774
626,0.6852084597803774
627,0.6852084597803774
628,0.6852084597803774
629,0.6852084597803774
630,0.6852084597803774
631,0.6852084597803774
632,0.6852084597803774
633,0.6852084597803774
634,0.6852084597803774
635,0.6852084597803774
636,0.6852084597803774
637,0.6852084597803774
638,0.6852084597803774
639,0.6852084597803774
640,0.6852084597803774
641,0.6852084597803774
642,0.6852084597803774
643,0.6852084597803774
644,0.7172333776878348
645,0.7172333776878348
646,0.7172333776878348
647,0.6786760217067479
648,0.7066138573926793
649,0.7066138573926793
650,0.7066138573926793
651,0.7066138573926793
652,0.7066138573926793
653,0.7066138573926793
654,0.7066138573926793
655,0.7066138573926793
656,0.7066138573926793
657,0.7066138573926793
658,0.7066138573926793
659,0.7352518355975806
660,0.7352518355975806
661,0.7334446122635584
662,0.7315233659395721
663,0.7506027167049342
664,0.7506027167049342
665,0.7547429718033339
666,0.7547429718033339
667,0.7547429718033339
668,0.7547429718033339
669,0.7547429718033339
670,0.7547429718033339
671,0.7547429718033339
672,0.7547429718033339
673,0.7547429718033339
674,0.7604700935829782
675,0.7604700935829782
676,0.7604700935829782
677,0.7577809538358866
678,0.760766568999715
679,0.760766568999715
680,0.760766568999715
681,0.760766568999715
682,0.7254997673278517
683,0.7254997673278517
684,0.6551280075561666
685,0.6777328072445303
686,0.6777328072445303
687,0.6777328072445303
688,0.6927419747050366
689,0.6927419747050366
690,0.6927419747050366
691,0.6927419747050366
692,0.6927419747050366
693,0.6927419747050366
694,0.6927419747050366
695,0.6927419747050366
696,0.6748611634853082
697,0.6710365343565617
698,0.6831018433824959
699,0.6831018433824959
700,0.6844150855049232
701,0.6844150855049232
702,0.6844150855049232
703,0.6844150855049232
704,0.6844150855049232
705,0.6844150855049232
706,0.6844150855049232
707,0.6844150855049232
708,0.6844150855049232
709,0.6844150855049232
710,0.6891763746141335
711,0.6891763746141335
712,0.6891763746141335
713,0.6891763746141335
714,0.685381221899253
715,0.685381221899253
716,0.685381221899253
717,0.685381221899253
718,0.685381221899253
719,0.685381221899253
720,0.685381221899253
721,0.685381221899253
722,0.685381221899253
723,0.685381221899253
724,0.685381221899253
725,0.685381221899253
726,0.685381221899253
727,0.685381221899253
728,0.685381221899253
729,0.685175765015762
730,0.6840593270286952
731,0.6884505326041747
732,0.6884505326041747
733,0.6874165713684436
734,0.6748019127389504
735,0.6748019127389504
736,0.6822074515103688
737,0.6822074515103688
738,0.6801708637326478
739,0.6883409847001746
740,0.6883409847001746
741,0.6883409847001746
742,0.6883409847001746
743,0.6883409847001746
744,0.6883409847001746
745,0.6883409847001746
746,0.6883409847001746
747,0.6883409847001746
748,0.6883409847001746
749,0.6883409847001746
750,0.6883409847001746
751,0.6883409847001746
752,0.6883409847001746
753,0.6883409847001746
754,0.6883409847001746
755,0.6883409847001746
756,0.6883409847001746
757,0.6883409847001746
758,0.6883409847001746
759,0.6883409847001746
760,0.6883409847001746
761,0.6883409847001746
762,0.6883409847001746
763,0.6883409847001746
764,0.6883409847001746
765,0.6883409847001746
766,0.6883409847001746
767,0.6883409847001746
768,0.6883409847001746
769,0.6883409847001746
770,0.6883409847001746
771,0.6883409847001746
772,0.6883409847001746
773,0.6883409847001746
774,0.6883409847001746
775,0.6883409847001746
776,0.6883409847001746
777,0.6883409847001746
778,0.6883409847001746
779,0.6883409847001746
780,0.6883409847001746
781,0.6883409847001746
782,0.6949167362189537
783,0.6949167362189537
784,0.6949167362189537
785,0.6949167362189537
786,0.6949167362189537
787,0.6949167362189537
788,0.6949167362189537
789,0.6949167362189537
790,0.6949167362189537
791,0.6949167362189537
792,0.6949167362189537
793,0.6949167362189537
794,0.6949167362189537
795,0.6949167362189537
796,0.6949167362189537
797,0.6949167362189537
798,0.6908989604792726
799,0.6908989604792726
800,0.6908989604792726
801,0.6877543763823961
802,0.6913038602815599
803,0.6913038602815599
804,0.7007833692539764
805,0.7007833692539764
806,0.7007833692539764
807,0.7007833692539764
808,0.7007833692539764
809,0.7007833692539764
810,0.7007833692539764
811,0.7007833692539764
812,0.7007833692539764
813,0.7007833692539764
814,0.7007833692539764
815,0.7007833692539764
816,0.7007833692539764
817,0.7007833692539764
818,0.7007833692539764
819,0.7007833692539764
820,0.7007833692539764
821,0.7007833692539764
822,0.7007833692539764
823,0.7007833692539764
824,0.7007833692539764
825,0.7007833692539764
826,0.7007833692539764
827,0.7007833692539764
828,0.7007833692539764
829,0.7007833692539764
830,0.7007833692539764
831,0.7007833692539764
832,0.7007833692539764
833,0.7007833692539764
834,0.7007833692539764
835,0.7007833692539764
836,0.7007833692539764
837,0.7007833692539764
838,0.7007833692539764
839,0.7007833692539764
840,0.7007833692539764
841,0.7007833692539764
842,0.7007833692539764
843,0.7007833692539764
844,0.7007833692539764
845,0.7045487699982363
846,0.7045487699982363
847,0.7290770505794435
848,0.7290770505794435
849,0.7290770505794435
850,0.7320934353031198
851,0.7320934353031198
852,0.7320934353031198
853,0.7320934353031198
854,0.7320934353031198
855,0.7320934353031198
856,0.7320934353031198
857,0.7320934353031198
858,0.7320934353031198
859,0.7320934353031198
860,0.7320934353031198
861,0.7320934353031198
862,0.7320934353031198
863,0.7320934353031198
864,0.7320934353031198
865,0.7320934353031198
866,0.7320934353031198
867,0.7320934353031198
868,0.7320934353031198
869,0.7320934353031198
870,0.7320934353031198
871,0.7320934353031198
872,0.7320934353031198
873,0.7320934353031198
874,0.7320934353031198
875,0.7320934353031198
876,0.7320934353031198
877,0.7320934353031198
878,0.7320934353031198
879,0.7258369648653786
880,0.7360272358739915
881,0.7360272358739915
882,0.7360272358739915
883,0.7360272358739915
884,0.7360272358739915
885,0.7360272358739915
886,0.7360272358739915
887,0.7360272358739915
888,0.7360272358739915
889,0.7360272358739915
890,0.7360272358739915
891,0.7360272358739915
892,0.7360272358739915
893,0.7360272358739915
894,0.7360272358739915
895,0.7360272358739915
896,0.7360272358739915
897,0.7360272358739915
898,0.7360272358739915
899,0.7360272358739915
900,0.7360272358739915
901,0.7360272358739915
902,0.7360272358739915
903,0.7360272358739915
904,0.7360272358739915
905,0.7749864736434602
906,0.7749864736434602
907,0.7749864736434602
908,0.7749864736434602
909,0.7749864736434602
910,0.7749864736434602
911,0.7749864736434602
912,0.7749864736434602
913,0.8250612277763246
914,0.8250612277763246
915,0.8250612277763246
916,0.8250612277763246
917,0.8167644930635224
918,0.7372813997244062
919,0.7372813997244062
920,0.7372813997244062
921,0.7975658054534636
922,0.7975658054534636
923,0.7975658054534636
924,0.7975658054534636
925,0.7975658054534636
926,0.7975658054534636
927,0.7975658054534636
928,0.7975658054534636
929,0.7975658054534636
930,0.7975658054534636
931,0.7975658054534636
932,0.7975658054534636
933,0.7975658054534636
934,0.7975658054534636
935,0.7975658054534636
936,0.7975658054534636
937,0.7975658054534636
938,0.7975658054534636
939,0.7975658054534636
940,0.7975658054534636
941,0.7975658054534636
942,0.7975658054534636
943,0.7975658054534636
944,0.7975658054534636
945,0.7975658054534636
946,0.7975658054534636
947,0.7975658054534636
948,0.7975658054534636
949,0.7975658054534636
950,0.7975658054534636
951,0.7975658054534636
952,0.7975658054534636
953,0.7975658054534636
954,0.7975658054534636
955,0.7975658054534636
956,0.7975658054534636
957,0.7975658054534636
958,0.7975658054534636
959,0.7975658054534636
960,0.7975658054534636
961,0.7975658054534636
962,0.7975658054534636
963,0.7975658054534636
964,0.7975658054534636
965,0.7975658054534636
966,0.7975658054534636
967,0.7975658054534636
968,0.7975658054534636
969,0.7975658054534636
970,0.7975658054534636
971,0.7975658054534636
972,0.7975658054534636
973,0.7975658054534636
974,0.7975658054534636
975,0.7975658054534636
976,0.7975658054534636
977,0.7975658054534636
978,0.7975658054534636
979,0.7975658054534636
980,0.7975658054534636
981,0.7975658054534636
982,0.7975658054534636
983,0.7975658054534636
984,0.7975658054534636
985,0.7975658054534636
986,0.8382383518825701
987,0.8382383518825701
988,0.8382383518825701
989,0.8382383518825701
990,0.8382383518825701
991,0.8382383518825701
992,0.8382383518825701
993,0.8382383518825701
994,0.8382383518825701
995,0.8382383518825701
996,0.8382383518825701
997,0.8382383518825701
998,0.8382383518825701
999,0.8382383518825701
1000,0.8382383518825701
1001,0.8242619590190942
1002,0.8423151946530444
1003,0.8423151946530444
1004,0.8423151946530444
1005,0.8559698767556234
1006,0.8559698767556234
1007,0.8559698767556234
1008,0.8559698767556234
1009,0.8559698767556234
1010,0.8559698767556234
1011,0.8559698767556234
1012,0.8559698767556234
1013,0.881526887037134
1014,0.881526887037134
1015,0.881526887037134
1016,0.8612255176378851
1017,0.8451558954997681
1018,0.870122950955108
1019,0.870122950955108
1020,0.870122950955108
1021,0.870122950955108
1022,0.870122950955108
1023,0.870122950955108
1024,0.870122950955108
1025,0.870122950955108
1026,0.8197213386933435
1027,0.8077082698428094
1028,0.8288011090751563
1029,0.8288011090751563
1030,0.7850183717749724
1031,0.7025986858257862
1032,0.6783311328031761
1033,0.7832854163881597
1034,0.7832854163881597
1035,0.7832854163881597
1036,0.9707732949727212
1037,0.9707732949727212
1038,0.9707732949727212
1039,0.9707732949727212
1040,0.9707732949727212
1041,0.9707732949727212
1042,0.9707732949727212
1043,0.9707732949727212
1044,0.9707732949727212
1045,0.9707732949727212
1046,0.9817149390321976
1047,0.9817149390321976
1048,0.9817149390321976
1049,0.9817149390321976
1050,0.9817149390321976
1051,0.9817149390321976
1052,0.9817149390321976
1053,0.9817149390321976
1054,0.9817149390321976
1055,0.9817149390321976
1056,0.9817149390321976
1057,0.9817149390321976
1058,0.9817149390321976
1059,0.9817149390321976
1060,0.9817149390321976
1061,0.9817149390321976
1062,0.9817149390321976
1063,0.9817149390321976
1064,0.9817149390321976
1065,0.9817149390321976
1066,0.9817149390321976
1067,0.9817149390321976
1068,0.9610799369029204
1069,0.9848034934650418
1070,0.9848034934650418
1071,0.9848034934650418
1072,0.9848034934650418
1073,0.9848034934650418
1074,0.9848034934650418
1075,0.9848034934650418
1076,0.9848034934650418
1077,0.9848034934650418
1078,0.9848034934650418
1079,0.9848034934650418
1080,0.9848034934650418
1081,0.9848034934650418
1082,0.9848034934650418
1083,0.9848034934650418
1084,0.9848034934650418
1085,0.9848034934650418
1086,0.9848034934650418
1087,0.9841770522486033
1088,0.9841770522486033
1089,0.9933267329867433
1090,0.9933267329867433
1091,0.9336378270981043
1092,0.7586638172180155
1093,0.8747063713975702
1094,0.8747063713975702
1095,0.8645333093967189
1096,0.9809150409068875
1097,0.9809150409068875
1098,0.9809150409068875
1099,0.9809150409068875
1100,0.9809150409068875
1101,0.9809150409068875
